"ord_id","prod_id","ship_id","vendas","descontos","qtd_unidades","profit","shipping_cost","base_margin","venda_por_unidade","lucro_por_unidade","custo_por_unidade","custo_implicito"
Ord_180,Prod_4,SHP_243,3310.9455,0.05,35,822.4,2.5,0.57,94.59844285714286,23.497142857142858,0.07142857142857142,2320.498225
Ord_195,Prod_16,SHP_264,110.32,0.09,31,-32.65,1.32,0.83,3.5587096774193547,-1.053225806451613,0.04258064516129032,131.7212
Ord_206,Prod_4,SHP_281,56.695,0.01,3,-70.97,0.99,0.37,18.898333333333333,-23.656666666666666,0.33,126.10804999999999
Ord_195,Prod_5,SHP_263,97.57,0.04,4,-27.31,14.87,0.57,24.3925,-6.8275,3.7175,106.10719999999999
Ord_237,Prod_8,SHP_330,71.47,0.06,14,-62.73,4.62,0.64,5.1049999999999995,-4.480714285714286,0.33,125.2918
Ord_3657,Prod_1,SHP_5069,1030.09,0.09,40,-568.71,19.99,0.67,25.752249999999997,-14.21775,0.49974999999999997,1486.1019000000001
Ord_180,Prod_8,SHP_5084,1154.89,0.03,27,66.36,6.5,0.64,42.77370370370371,2.457777777777778,0.24074074074074073,1047.3833000000002
Ord_3661,Prod_13,SHP_5075,78.36,0.06,12,8.52,1.5,0.48,6.53,0.71,0.125,63.638400000000004
Ord_3692,Prod_12,SHP_5117,67.84,0.07,24,13.44,0.99,0.36,2.8266666666666667,0.5599999999999999,0.04125,48.6612
Ord_3661,Prod_2,SHP_5074,1596.86,0.05,37,418.6,3.5,0.59,43.15837837837837,11.313513513513515,0.0945945945945946,1094.917
Ord_3667,Prod_6,SHP_5083,7.64,0.1,1,-6.6,3.01,0.36,7.64,-6.6,3.01,10.466
Ord_4325,Prod_5,SHP_6030,455.59,0.02,11,98.02,13.99,0.67,41.417272727272724,8.91090909090909,1.2718181818181817,334.46819999999997
Ord_4274,Prod_13,SHP_5965,376.53,0.03,24,3.44,5.45,0.55,15.688749999999999,0.14333333333333334,0.22708333333333333,356.34409999999997
Ord_4311,Prod_1,SHP_6015,816.09,0.05,4,-150.29,9.99,0.6,204.0225,-37.5725,2.4975,915.5855
Ord_4248,Prod_6,SHP_5932,308.81,0.01,48,128.28,1.02,0.39,6.433541666666667,2.6725,0.02125,176.42190000000002
Ord_4251,Prod_6,SHP_5937,1428.64,0.09,27,494.26,10.75,0.36,52.912592592592596,18.305925925925926,0.39814814814814814,795.0524
Ord_4248,Prod_12,SHP_5931,17.59,0.06,1,10.85,0.5,0.39,17.59,10.85,0.5,5.184600000000001
Ord_5192,Prod_13,SHP_7257,457.51,0.1,42,-183.75,7.95,0.58,10.893095238095238,-4.375,0.18928571428571428,587.559
Ord_5192,Prod_13,SHP_7256,21.32,0.08,5,2.2,0.85,0.48,4.264,0.44000000000000006,0.16999999999999998,16.5644
Ord_5229,Prod_4,SHP_7303,1921.1275,0.08,36,248.58,8.99,0.56,53.36465277777778,6.905,0.24972222222222223,1509.8673000000001
Ord_5242,Prod_6,SHP_7321,119.9,0.03,3,-14.47,5.08,0.38,39.96666666666667,-4.823333333333333,1.6933333333333334,125.69300000000001
Ord_5158,Prod_4,SHP_7209,3630.146,0.04,33,951.68,8.99,0.55,110.00442424242425,28.838787878787876,0.27242424242424246,2524.2701600000005
Ord_5183,Prod_5,SHP_7242,2438.7,0.0,43,-1413.18,52.2,0.72,56.71395348837209,-32.8646511627907,1.213953488372093,3799.6800000000003
Ord_5243,Prod_8,SHP_7322,205.88,0.08,22,20.68,1.99,0.43,9.358181818181817,0.94,0.09045454545454545,166.73959999999997
Ord_5158,Prod_7,SHP_7209,73.36,0.09,41,-94.95,2.58,0.82,1.7892682926829269,-2.3158536585365854,0.06292682926829268,159.1276
Ord_263,Prod_9,SHP_359,497.14,0.05,45,240.41,1.39,0.35,11.047555555555554,5.342444444444444,0.030888888888888886,230.48300000000003
Ord_229,Prod_1,SHP_317,1373.11,0.1,18,-599.54,35.0,0.81,76.28388888888888,-33.30777777777777,1.9444444444444444,1800.339
Ord_181,Prod_8,SHP_244,55.02,0.08,10,-56.12,5.14,0.79,5.502000000000001,-5.612,0.514,101.5984
Ord_229,Prod_6,SHP_318,550.61,0.08,10,98.32,13.88,0.36,55.061,9.831999999999999,1.3880000000000001,394.3612
Ord_229,Prod_8,SHP_317,71.94,0.01,3,-70.68,5.99,0.65,23.98,-23.560000000000002,1.9966666666666668,135.91060000000002
Ord_263,Prod_3,SHP_360,917.39,0.02,21,393.41,2.99,0.36,43.68523809523809,18.733809523809526,0.14238095238095239,502.64219999999995
Ord_133,Prod_4,SHP_180,241.706,0.0,13,-92.96,3.3,0.81,18.59276923076923,-7.15076923076923,0.25384615384615383,331.366
Ord_10,Prod_3,SHP_13,80.61,0.02,15,-4.72,2.99,0.37,5.374,-0.31466666666666665,0.19933333333333333,80.7278
Ord_5429,Prod_5,SHP_7587,43.29,0.03,4,-0.36,10.16,0.59,10.8225,-0.09,2.54,32.191300000000005
Ord_5397,Prod_3,SHP_7537,519.96,0.07,26,169.44,2.99,0.36,19.99846153846154,6.516923076923077,0.115,311.13280000000003
Ord_5398,Prod_4,SHP_7538,2951.438,0.0,26,667.28,8.99,0.57,113.51684615384616,25.664615384615384,0.3457692307692308,2275.1680000000006
Ord_2381,Prod_6,SHP_3269,157.85,0.06,32,22.54,2.04,0.36,4.9328125,0.704375,0.06375,123.799
Ord_2562,Prod_13,SHP_3507,1132.32,0.1,34,77.45,13.89,0.41,33.30352941176471,2.277941176470588,0.4085294117647059,927.7479999999999
Ord_2562,Prod_4,SHP_3509,2438.3695,0.1,45,317.2,8.99,0.6,54.185988888888886,7.0488888888888885,0.19977777777777778,1868.34255
Ord_2469,Prod_13,SHP_3382,19.36,0.0,10,-1.02,0.7,0.56,1.936,-0.10200000000000001,0.06999999999999999,19.68
Ord_2534,Prod_12,SHP_3469,86.53,0.05,23,35.62,0.5,0.37,3.7621739130434784,1.548695652173913,0.021739130434782608,46.08350000000001
Ord_137,Prod_12,SHP_184,78.47,0.06,27,17.99,0.99,0.36,2.906296296296296,0.6662962962962963,0.03666666666666667,54.781800000000004
Ord_117,Prod_4,SHP_160,173.417,0.0,9,18.23,0.99,0.37,19.268555555555555,2.0255555555555556,0.11,154.197
Ord_137,Prod_6,SHP_184,108.42,0.02,16,-50.82,6.81,0.36,6.77625,-3.17625,0.425625,150.2616
Ord_3,Prod_4,SHP_4,4965.7595,0.08,30,1198.97,3.99,0.58,165.52531666666667,39.96566666666667,0.133,3365.53874
Ord_35,Prod_8,SHP_47,1285.37,0.1,42,514.07,1.99,0.42,30.604047619047616,12.239761904761906,0.04738095238095238,640.7729999999998
Ord_5148,Prod_5,SHP_7195,778.62,0.0,39,247.24,6.15,0.44,19.964615384615385,6.33948717948718,0.15769230769230771,525.23
Ord_5145,Prod_8,SHP_7190,920.0,0.08,30,-45.07,4.0,0.75,30.666666666666668,-1.5023333333333333,0.13333333333333333,887.47
Ord_5145,Prod_2,SHP_7191,104.2,0.05,7,-8.53,3.5,0.58,14.885714285714286,-1.2185714285714284,0.5,104.02000000000001
Ord_2875,Prod_5,SHP_3960,857.32,0.05,39,195.71,8.99,0.41,21.982564102564105,5.018205128205128,0.23051282051282052,609.754
Ord_2909,Prod_2,SHP_4012,217.68,0.08,27,-168.75,9.23,0.58,8.062222222222223,-6.25,0.34185185185185185,359.78560000000004
Ord_2893,Prod_6,SHP_3991,1984.61,0.05,37,585.03,14.3,0.37,53.638108108108106,15.81162162162162,0.3864864864864865,1286.0495
Ord_2878,Prod_2,SHP_3966,75.15,0.02,14,-63.53,6.89,0.6,5.367857142857143,-4.537857142857143,0.4921428571428571,130.287
Ord_2940,Prod_8,SHP_4059,1587.16,0.09,32,-22.33,19.99,0.45,49.59875,-0.6978125,0.6246875,1446.6556
Ord_2878,Prod_17,SHP_3967,400.45,0.07,43,-38.58,5.76,0.39,9.312790697674417,-0.8972093023255814,0.133953488372093,405.2385
Ord_2875,Prod_13,SHP_3961,8.87,0.03,2,-6.79,3.5,0.58,4.435,-3.395,1.75,11.893899999999999
Ord_2930,Prod_15,SHP_4048,3896.39,0.1,19,755.28,18.06,0.57,205.07315789473682,39.75157894736842,0.9505263157894737,2733.411
Ord_2909,Prod_6,SHP_4014,245.82,0.1,13,-7.39,9.54,0.37,18.909230769230767,-0.5684615384615385,0.7338461538461538,219.088
Ord_2872,Prod_5,SHP_3955,220.97,0.02,23,-25.86,7.29,0.45,9.607391304347827,-1.1243478260869566,0.3169565217391304,235.12060000000002
Ord_2954,Prod_6,SHP_4075,345.37,0.01,7,84.34,5.79,0.37,49.33857142857143,12.04857142857143,0.8271428571428572,251.78629999999995
Ord_4696,Prod_1,SHP_6552,3577.81,0.03,45,-1097.97,35.0,0.83,79.50688888888888,-24.399333333333335,0.7777777777777778,4533.4457
Ord_4769,Prod_15,SHP_6652,2379.15,0.06,18,-261.77,30.0,0.78,132.175,-14.542777777777777,1.6666666666666667,2468.1710000000003
Ord_4696,Prod_6,SHP_6552,1251.4,0.01,22,539.45,6.79,0.37,56.88181818181818,24.520454545454548,0.30863636363636365,692.6460000000002
Ord_3201,Prod_3,SHP_4440,250.29,0.1,8,-9.31,12.62,0.37,31.28625,-1.16375,1.5775,221.951
Ord_4696,Prod_3,SHP_6552,635.59,0.07,40,202.83,2.99,0.37,15.889750000000001,5.07075,0.07475000000000001,385.27869999999996
Ord_3201,Prod_6,SHP_4440,251.59,0.09,7,39.23,5.08,0.38,35.941428571428574,5.604285714285714,0.7257142857142858,184.6369
Ord_3201,Prod_3,SHP_4440,151.75,0.04,25,-66.24,5.59,0.4,6.07,-2.6496,0.2236,206.32999999999998
Ord_1789,Prod_3,SHP_2479,158.46,0.06,39,-130.66,5.26,0.38,4.063076923076923,-3.35025641025641,0.13487179487179488,274.3524
Ord_1789,Prod_10,SHP_2480,7180.83,0.02,31,487.17,64.66,0.62,231.63967741935483,15.71516129032258,2.085806451612903,6485.3834
Ord_1789,Prod_4,SHP_2478,89.335,0.06,5,-107.1,2.5,0.81,17.866999999999997,-21.419999999999998,0.5,188.57489999999999
Ord_2001,Prod_12,SHP_2734,106.03,0.09,26,42.89,0.5,0.39,4.078076923076923,1.6496153846153847,0.019230769230769232,53.097300000000004
Ord_4630,Prod_6,SHP_6449,313.4,0.0,37,-5.05,4.82,0.4,8.47027027027027,-0.13648648648648648,0.13027027027027027,313.63
Ord_4775,Prod_17,SHP_6659,25.07,0.04,2,-27.67,5.76,0.39,12.535,-13.835,2.88,45.9772
Ord_4821,Prod_4,SHP_6717,934.9405,0.08,17,47.1,5.92,0.55,54.996500000000005,2.7705882352941176,0.34823529411764703,807.12526
Ord_2287,Prod_16,SHP_6422,64.1,0.03,8,-48.28,8.37,0.58,8.0125,-6.035,1.04625,102.08699999999999
Ord_4630,Prod_6,SHP_6448,746.93,0.09,40,67.03,9.03,0.37,18.67325,1.67575,0.22574999999999998,603.6463
Ord_4762,Prod_10,SHP_6641,4394.78,0.08,46,-335.77,35.84,0.62,95.53869565217391,-7.299347826086956,0.7791304347826088,4343.1276
Ord_2287,Prod_2,SHP_6421,1638.67,0.05,23,-527.83,60.0,0.41,71.24652173913044,-22.94913043478261,2.608695652173913,2024.5665
Ord_2287,Prod_13,SHP_3130,145.48,0.03,34,32.43,1.2,0.44,4.278823529411764,0.9538235294117647,0.03529411764705882,107.4856
Ord_1853,Prod_10,SHP_2547,2357.45,0.02,23,-108.8,35.84,0.62,102.49782608695651,-4.730434782608696,1.5582608695652176,2383.261
Ord_1843,Prod_4,SHP_2537,596.156,0.1,26,-97.92,8.59,0.56,22.92907692307692,-3.766153846153846,0.3303846153846154,625.8703999999999
Ord_4485,Prod_1,SHP_6245,1116.03,0.04,32,203.44,5.49,0.6,34.8759375,6.3575,0.1715625,862.4587999999999
Ord_1794,Prod_15,SHP_2486,8363.65,0.09,30,763.33,64.73,0.56,278.7883333333333,25.444333333333336,2.1576666666666666,6782.8615
Ord_1267,Prod_6,SHP_1752,262.3,0.09,42,-255.2,9.68,0.36,6.245238095238095,-6.076190476190476,0.23047619047619047,484.21299999999997
Ord_1263,Prod_6,SHP_1745,27.9,0.02,5,-22.82,6.72,0.4,5.58,-4.564,1.3439999999999999,43.442
Ord_1263,Prod_8,SHP_1744,3323.44,0.03,21,99.88,4.0,0.79,158.25904761904764,4.756190476190476,0.19047619047619047,3119.8568
Ord_1267,Prod_17,SHP_1751,2920.83,0.02,24,1068.16,14.0,0.36,121.70125,44.50666666666667,0.5833333333333334,1780.2533999999998
Ord_1794,Prod_6,SHP_3052,40.87,0.04,4,-16.38,8.74,0.36,10.2175,-4.095,2.185,46.87519999999999
Ord_5333,Prod_13,SHP_7446,37.9,0.08,14,-22.01,2.4,0.58,2.707142857142857,-1.5721428571428573,0.17142857142857143,54.477999999999994
Ord_5328,Prod_6,SHP_7440,108.11,0.09,17,-62.23,6.86,0.37,6.359411764705882,-3.6605882352941173,0.4035294117647059,153.7501
Ord_5333,Prod_6,SHP_7445,1749.07,0.04,36,804.66,5.79,0.37,48.585277777777776,22.351666666666667,0.16083333333333333,868.6572
Ord_5260,Prod_13,SHP_7343,55.77,0.04,6,-4.37,2.25,0.52,9.295,-0.7283333333333334,0.375,55.6592
Ord_5260,Prod_1,SHP_7344,2181.44,0.07,34,-896.34,35.0,0.8,64.16,-26.36294117647059,1.0294117647058822,2890.0792
Ord_5262,Prod_3,SHP_7346,790.63,0.1,24,52.32,14.72,0.37,32.94291666666667,2.18,0.6133333333333334,644.5269999999999
Ord_1142,Prod_2,SHP_1575,46.46,0.1,3,-25.13,6.75,0.52,15.486666666666666,-8.376666666666667,2.25,60.194
Ord_1144,Prod_3,SHP_1578,317.59,0.06,36,-46.12,6.19,0.38,8.821944444444444,-1.281111111111111,0.17194444444444446,338.46459999999996
Ord_1150,Prod_1,SHP_1584,6206.16,0.03,50,1416.27,19.99,0.59,124.1232,28.3254,0.3998,4583.715200000001
Ord_5266,Prod_8,SHP_7351,1239.81,0.04,24,-13.28,6.5,0.73,51.65875,-0.5533333333333333,0.2708333333333333,1196.9976
Ord_5266,Prod_6,SHP_7352,273.32,0.02,41,-48.68,5.14,0.37,6.666341463414634,-1.1873170731707317,0.12536585365853659,311.3936
Ord_5315,Prod_4,SHP_7424,76.8655,0.04,4,-54.51,0.99,0.37,19.216375,-13.6275,0.2475,127.31088
Ord_5312,Prod_1,SHP_7418,1201.51,0.1,9,-185.48,19.99,0.73,133.5011111111111,-20.608888888888888,2.221111111111111,1246.849
Ord_3953,Prod_15,SHP_5492,3674.08,0.01,23,112.44,30.0,0.74,159.74260869565217,4.888695652173913,1.3043478260869565,3494.8992
Ord_3953,Prod_1,SHP_5493,1413.89,0.01,46,-40.72,13.99,0.58,30.736739130434785,-0.8852173913043478,0.3041304347826087,1426.4811000000002
Ord_3952,Prod_6,SHP_5491,283.57,0.02,7,71.21,5.08,0.38,40.51,10.172857142857142,0.7257142857142858,201.60860000000002
Ord_3945,Prod_12,SHP_5483,131.65,0.01,24,67.41,0.5,0.36,5.485416666666667,2.80875,0.020833333333333332,62.42350000000002
Ord_3374,Prod_4,SHP_4676,187.6375,0.03,6,-190.03,5.0,0.85,31.272916666666664,-31.671666666666667,0.8333333333333334,367.038375
Ord_3356,Prod_6,SHP_4652,70.13,0.02,13,21.51,0.95,0.36,5.394615384615384,1.6546153846153848,0.07307692307692307,46.26739999999998
Ord_3356,Prod_16,SHP_4652,59.76,0.04,5,-10.34,3.37,0.57,11.952,-2.068,0.674,64.3396
Ord_4092,Prod_9,SHP_5704,248.92,0.01,42,-66.87,5.3,0.35,5.926666666666667,-1.5921428571428573,0.1261904761904762,308.00079999999997
Ord_4061,Prod_12,SHP_5664,220.45,0.1,36,101.4,0.5,0.39,6.123611111111111,2.816666666666667,0.013888888888888888,96.50499999999997
Ord_4079,Prod_1,SHP_5686,52.59,0.05,4,-30.39,8.6,0.57,13.1475,-7.5975,2.15,71.7505
Ord_4020,Prod_11,SHP_5595,6815.23,0.0,44,-196.07,39.25,0.75,154.8915909090909,-4.456136363636364,0.8920454545454546,6972.049999999999
Ord_4020,Prod_8,SHP_5594,162.58,0.0,31,-109.86,4.93,0.66,5.244516129032259,-3.5438709677419356,0.15903225806451612,267.51
Ord_3651,Prod_6,SHP_5060,1558.18,0.0,50,417.62,9.18,0.4,31.163600000000002,8.3524,0.18359999999999999,1131.38
Ord_3678,Prod_4,SHP_5098,6944.092,0.06,45,1820.95,13.99,0.57,154.31315555555554,40.465555555555554,0.3108888888888889,4692.50648
Ord_1803,Prod_5,SHP_2496,618.84,0.05,14,-200.84,34.2,0.73,44.20285714285715,-14.345714285714285,2.442857142857143,754.538
Ord_2015,Prod_7,SHP_2757,144.84,0.0,18,21.49,2.82,0.4,8.046666666666667,1.1938888888888888,0.15666666666666665,120.53000000000002
Ord_1983,Prod_4,SHP_2710,884.1275,0.06,9,-178.71,4.23,0.56,98.2363888888889,-19.85666666666667,0.47000000000000003,1005.5598500000001
Ord_2019,Prod_11,SHP_2762,3467.28,0.06,20,-433.29,29.21,0.76,173.364,-21.6645,1.4605000000000001,3663.3232000000003
Ord_2015,Prod_8,SHP_4131,209.12,0.05,34,-116.21,4.38,0.75,6.1505882352941175,-3.4179411764705883,0.1288235294117647,310.494
Ord_2281,Prod_1,SHP_3117,6863.95,0.1,41,1662.92,19.99,0.55,167.41341463414633,40.559024390243906,0.4875609756097561,4494.645
Ord_4237,Prod_12,SHP_5912,75.57,0.03,26,28.24,0.5,0.38,2.906538461538461,1.086153846153846,0.019230769230769232,44.5629
Ord_4287,Prod_4,SHP_5981,4097.1445,0.1,26,501.54,8.99,0.56,157.58248076923078,19.29,0.3457692307692308,3176.9000500000006
Ord_5380,Prod_7,SHP_7514,151.19,0.06,33,-13.45,0.7,0.85,4.581515151515151,-0.40757575757575754,0.02121212121212121,154.8686
Ord_5380,Prod_13,SHP_7513,2072.12,0.04,49,365.23,8.99,0.59,42.28816326530612,7.4536734693877555,0.18346938775510205,1615.0151999999998
Ord_5420,Prod_6,SHP_7569,10.17,0.02,1,-4.09,2.04,0.36,10.17,-4.09,2.04,12.0166
Ord_5394,Prod_12,SHP_7533,21.99,0.02,8,4.63,0.5,0.39,2.74875,0.57875,0.0625,16.420199999999998
Ord_5394,Prod_5,SHP_7532,31.18,0.0,4,-17.16,5.22,0.6,7.795,-4.29,1.305,43.120000000000005
Ord_5420,Prod_13,SHP_7570,23.58,0.09,4,-2.87,0.83,0.49,5.895,-0.7175,0.2075,23.4978
Ord_1615,Prod_6,SHP_2232,29.24,0.01,4,-1.73,1.6,0.38,7.31,-0.4325,0.4,29.077599999999997
Ord_1608,Prod_13,SHP_2221,154.0,0.08,35,-7.08,1.93,0.52,4.4,-0.2022857142857143,0.05514285714285714,146.83
Ord_1455,Prod_2,SHP_2010,66.63,0.0,5,-16.92,4.98,0.58,13.325999999999999,-3.3840000000000003,0.9960000000000001,78.57
Ord_1464,Prod_6,SHP_2024,125.8,0.03,18,-35.98,5.87,0.37,6.988888888888889,-1.9988888888888887,0.32611111111111113,152.136
Ord_1552,Prod_8,SHP_2146,931.08,0.1,32,269.6,1.99,0.5,29.09625,8.425,0.0621875,566.382
Ord_1545,Prod_11,SHP_2137,4201.47,0.04,19,199.25,52.2,0.64,221.13000000000002,10.486842105263158,2.7473684210526317,3781.9612000000006
Ord_1464,Prod_8,SHP_2022,1760.35,0.01,48,-17.08,7.53,0.76,36.67395833333333,-0.3558333333333333,0.15687500000000001,1752.2965
Ord_1545,Prod_13,SHP_2138,55.66,0.08,17,-21.4,2.31,0.56,3.2741176470588234,-1.2588235294117647,0.13588235294117648,70.2972
Ord_1464,Prod_6,SHP_2023,1436.94,0.0,37,639.66,5.08,0.38,38.836216216216215,17.28810810810811,0.1372972972972973,792.2000000000002
Ord_1464,Prod_4,SHP_2023,5797.68,0.04,35,1366.57,4.2,0.59,165.648,39.04485714285714,0.12000000000000001,4195.002800000001
Ord_1582,Prod_10,SHP_2187,3970.33,0.02,27,-229.79,53.48,0.65,147.04925925925926,-8.51074074074074,1.9807407407407407,4067.2334
Ord_1498,Prod_13,SHP_2069,48.01,0.1,21,-6.85,1.12,0.58,2.286190476190476,-0.3261904761904762,0.05333333333333334,48.939
Ord_4049,Prod_17,SHP_5643,173.44,0.02,9,-34.63,8.51,0.4,19.27111111111111,-3.847777777777778,0.9455555555555555,196.09120000000001
Ord_4049,Prod_3,SHP_5642,425.67,0.03,14,166.57,1.49,0.38,30.405,11.897857142857143,0.10642857142857143,244.8399
Ord_4037,Prod_13,SHP_5622,33.41,0.09,5,-3.48,1.5,0.48,6.6819999999999995,-0.696,0.3,32.3831
Ord_4032,Prod_6,SHP_5614,195.61,0.0,23,-17.02,5.83,0.36,8.504782608695653,-0.74,0.2534782608695652,206.8
Ord_4036,Prod_4,SHP_5620,1950.036,0.03,34,361.89,8.99,0.56,57.354,10.643823529411764,0.26441176470588235,1520.65492
Ord_4024,Prod_6,SHP_5600,131.71,0.1,20,-44.0,5.74,0.37,6.585500000000001,-2.2,0.28700000000000003,156.799
Ord_4037,Prod_5,SHP_5621,265.38,0.04,43,-107.59,5.22,0.6,6.171627906976744,-2.502093023255814,0.1213953488372093,357.13480000000004
Ord_4037,Prod_10,SHP_5623,7157.16,0.09,28,1150.33,41.91,0.59,255.61285714285714,41.083214285714284,1.4967857142857142,5320.7756
Ord_4016,Prod_7,SHP_5590,89.71,0.04,35,20.71,0.8,0.39,2.563142857142857,0.5917142857142857,0.022857142857142857,64.61160000000001
Ord_4027,Prod_6,SHP_5606,106.1,0.09,15,-65.67,8.19,0.37,7.073333333333333,-4.378,0.5459999999999999,154.031
Ord_4045,Prod_3,SHP_5635,55.97,0.09,4,-19.34,7.17,0.38,13.9925,-4.835,1.7925,63.1027
Ord_4045,Prod_8,SHP_5636,174.72,0.06,9,-63.48,4.0,0.68,19.413333333333334,-7.053333333333333,0.4444444444444444,223.71679999999998
Ord_4045,Prod_5,SHP_5637,2271.37,0.09,48,528.11,10.25,0.57,47.32020833333333,11.002291666666666,0.21354166666666666,1528.5866999999998
Ord_4884,Prod_4,SHP_6814,7928.562,0.08,46,2229.48,5.0,0.59,172.36004347826088,48.46695652173913,0.10869565217391304,5059.7970399999995
Ord_4864,Prod_4,SHP_6787,7164.7435,0.07,44,1609.29,5.99,0.59,162.83507954545453,36.57477272727272,0.13613636363636364,5047.931455
Ord_4877,Prod_2,SHP_6805,359.65,0.01,24,-11.15,6.75,0.52,14.985416666666666,-0.46458333333333335,0.28125,360.45349999999996
Ord_4887,Prod_6,SHP_6818,878.75,0.07,48,70.46,9.03,0.37,18.307291666666668,1.4679166666666665,0.188125,737.7475
Ord_4864,Prod_16,SHP_6786,114.53,0.07,21,-39.23,3.6,0.56,5.453809523809523,-1.868095238095238,0.17142857142857143,142.1429
Ord_4905,Prod_16,SHP_6842,348.92,0.06,31,28.47,3.37,0.57,11.255483870967742,0.9183870967741935,0.10870967741935485,296.14480000000003
Ord_3192,Prod_17,SHP_4428,5369.46,0.0,50,1370.26,19.99,0.52,107.3892,27.4052,0.3998,3979.21
Ord_2167,Prod_6,SHP_4411,56.91,0.01,10,7.5,2.04,0.36,5.691,0.75,0.20400000000000001,46.8009
Ord_3192,Prod_1,SHP_4428,1439.96,0.02,41,182.46,8.74,0.61,35.1209756097561,4.450243902439024,0.21317073170731707,1219.9608
Ord_2156,Prod_13,SHP_2940,1243.88,0.1,43,22.71,8.99,0.58,28.92744186046512,0.5281395348837209,0.20906976744186048,1087.7920000000001
Ord_2167,Prod_4,SHP_2954,653.786,0.09,12,-83.47,5.31,0.57,54.482166666666664,-6.9558333333333335,0.44249999999999995,673.10526
Ord_2168,Prod_11,SHP_2955,5288.89,0.0,22,547.04,32.48,0.68,240.4040909090909,24.865454545454543,1.4763636363636363,4709.370000000001
Ord_1836,Prod_8,SHP_2530,453.87,0.08,30,76.59,4.0,0.37,15.129,2.553,0.13333333333333333,336.97040000000004
Ord_1859,Prod_5,SHP_2553,2860.19,0.04,28,458.4,10.12,0.79,102.14964285714287,16.37142857142857,0.3614285714285714,2277.2624
Ord_2316,Prod_13,SHP_3173,166.13,0.0,48,-119.16,3.97,0.56,3.4610416666666666,-2.4825,0.08270833333333334,281.32
Ord_4457,Prod_8,SHP_6209,170.7,0.0,24,-37.88,2.74,0.71,7.1125,-1.5783333333333334,0.11416666666666668,205.83999999999997
Ord_4404,Prod_13,SHP_6140,541.45,0.0,43,-164.25,8.99,0.59,12.59186046511628,-3.8197674418604652,0.20906976744186048,696.71
Ord_4457,Prod_11,SHP_6210,1839.448,0.07,21,-742.88,69.0,0.63,87.59276190476191,-35.375238095238096,3.2857142857142856,2384.56664
Ord_4818,Prod_2,SHP_6714,1803.12,0.0,41,544.93,5.33,0.57,43.97853658536585,13.290975609756096,0.13,1252.8600000000001
Ord_4747,Prod_13,SHP_6620,148.26,0.04,47,49.04,0.81,0.4,3.154468085106383,1.043404255319149,0.01723404255319149,92.4796
Ord_4747,Prod_6,SHP_6619,238.79,0.04,48,-83.78,4.72,0.36,4.9747916666666665,-1.7454166666666666,0.09833333333333333,308.2984
Ord_4566,Prod_8,SHP_6353,676.69,0.09,21,138.1,1.99,0.43,32.223333333333336,6.576190476190476,0.09476190476190476,475.6979
Ord_4412,Prod_8,SHP_6149,268.55,0.1,36,-99.02,2.83,0.77,7.459722222222222,-2.7505555555555556,0.07861111111111112,337.885
Ord_4692,Prod_15,SHP_6548,2130.31,0.08,35,-319.26,32.41,0.56,60.866,-9.121714285714285,0.9259999999999999,2246.7352
Ord_4715,Prod_13,SHP_6580,36.26,0.08,10,-28.37,3.97,0.56,3.626,-2.837,0.397,57.75920000000001
Ord_4811,Prod_3,SHP_6705,167.5,0.04,34,-84.42,4.95,0.37,4.926470588235294,-2.482941176470588,0.14558823529411766,240.27000000000004
Ord_4715,Prod_4,SHP_6581,893.1375,0.0,50,11.0,1.25,0.83,17.862750000000002,0.22,0.025,880.8875
Ord_1827,Prod_6,SHP_2521,114.55,0.05,11,28.61,2.06,0.39,10.413636363636364,2.600909090909091,0.18727272727272729,78.15249999999999
Ord_1848,Prod_13,SHP_2542,8.87,0.09,4,-5.14,1.63,0.46,2.2175,-1.285,0.4075,11.5817
Ord_1848,Prod_4,SHP_2542,720.613,0.07,43,329.68,0.99,0.37,16.75844186046512,7.666976744186047,0.023023255813953487,339.50009000000006
Ord_1886,Prod_17,SHP_2725,879.54,0.09,40,166.93,6.3,0.38,21.9885,4.17325,0.1575,627.1514
Ord_1827,Prod_2,SHP_2641,3645.12,0.04,36,807.29,15.66,0.57,101.25333333333333,22.424722222222222,0.435,2676.3652
Ord_1851,Prod_5,SHP_6556,332.38,0.05,19,89.95,5.03,0.54,17.493684210526315,4.734210526315789,0.26473684210526316,220.781
Ord_1851,Prod_3,SHP_2545,119.51,0.06,17,-51.3,6.05,0.39,7.03,-3.0176470588235293,0.3558823529411765,157.5894
Ord_4819,Prod_9,SHP_6715,453.89,0.1,27,-75.06,12.39,0.35,16.81074074074074,-2.7800000000000002,0.4588888888888889,471.171
