"ship_id","modo_entrega","data_pedido"
SHP_1977,EXPRESS AIR,2009-05-20
SHP_1978,REGULAR AIR,2009-05-23
SHP_1979,EXPRESS AIR,2009-05-21
SHP_1980,REGULAR AIR,2011-03-12
SHP_1981,EXPRESS AIR,2011-03-12
SHP_1982,EXPRESS AIR,2009-05-20
SHP_1983,REGULAR AIR,2009-08-11
SHP_1984,REGULAR AIR,2009-08-13
SHP_1985,REGULAR AIR,2010-09-13
SHP_1986,REGULAR AIR,2012-06-09
SHP_1987,REGULAR AIR,2011-02-27
SHP_1988,REGULAR AIR,2012-01-15
SHP_1989,EXPRESS AIR,2012-04-03
SHP_1990,EXPRESS AIR,2011-02-14
SHP_1991,EXPRESS AIR,2011-10-25
SHP_1992,REGULAR AIR,2010-07-31
SHP_1993,REGULAR AIR,2011-10-16
SHP_1994,REGULAR AIR,2012-05-08
SHP_1995,EXPRESS AIR,2012-03-29
SHP_1996,REGULAR AIR,2012-08-31
SHP_1997,REGULAR AIR,2011-02-15
SHP_1998,EXPRESS AIR,2011-02-16
SHP_1999,REGULAR AIR,2011-02-16
SHP_2000,REGULAR AIR,2010-04-07
SHP_2001,REGULAR AIR,2011-12-28
SHP_2002,EXPRESS AIR,2009-10-11
SHP_2003,REGULAR AIR,2011-08-01
SHP_2004,REGULAR AIR,2011-02-18
SHP_2005,REGULAR AIR,2011-02-17
SHP_2006,REGULAR AIR,2012-09-08
SHP_2007,REGULAR AIR,2012-09-06
SHP_2008,DELIVERY TRUCK,2012-08-12
SHP_2009,REGULAR AIR,2012-11-11
SHP_2010,REGULAR AIR,2009-11-24
SHP_2011,REGULAR AIR,2010-01-24
SHP_2012,REGULAR AIR,2010-07-31
SHP_2013,REGULAR AIR,2010-08-01
SHP_2014,EXPRESS AIR,2010-02-10
SHP_2015,REGULAR AIR,2010-02-10
SHP_2016,REGULAR AIR,2011-06-12
SHP_2017,REGULAR AIR,2012-03-27
SHP_2018,REGULAR AIR,2012-11-19
SHP_2019,REGULAR AIR,2012-11-20
SHP_2020,REGULAR AIR,2010-04-10
SHP_2021,REGULAR AIR,2010-10-04
SHP_2022,EXPRESS AIR,2011-01-28
SHP_2023,REGULAR AIR,2011-01-28
SHP_2024,REGULAR AIR,2011-01-29
SHP_2025,REGULAR AIR,2011-12-20
SHP_2026,REGULAR AIR,2011-01-30
SHP_2027,DELIVERY TRUCK,2011-01-25
SHP_2028,REGULAR AIR,2010-09-19
SHP_2029,EXPRESS AIR,2012-12-30
SHP_2030,REGULAR AIR,2012-07-11
SHP_2031,EXPRESS AIR,2011-04-24
SHP_2032,REGULAR AIR,2012-04-20
SHP_2033,REGULAR AIR,2011-06-17
SHP_2034,REGULAR AIR,2011-07-08
SHP_2035,REGULAR AIR,2011-07-04
SHP_2036,REGULAR AIR,2011-07-06
SHP_2037,REGULAR AIR,2009-08-01
SHP_2038,REGULAR AIR,2011-04-15
SHP_2039,REGULAR AIR,2012-03-22
SHP_2040,REGULAR AIR,2012-12-20
SHP_2041,REGULAR AIR,2009-03-16
SHP_2042,REGULAR AIR,2010-11-23
SHP_2043,REGULAR AIR,2010-03-17
SHP_2044,REGULAR AIR,2010-03-03
SHP_2045,EXPRESS AIR,2011-09-17
SHP_2046,REGULAR AIR,2011-09-16
SHP_2047,REGULAR AIR,2010-11-25
SHP_2048,REGULAR AIR,2010-11-26
SHP_2049,DELIVERY TRUCK,2010-09-16
SHP_2050,REGULAR AIR,2010-09-17
SHP_2051,REGULAR AIR,2011-08-09
SHP_2052,REGULAR AIR,2011-04-04
SHP_2053,REGULAR AIR,2009-08-26
SHP_2054,EXPRESS AIR,2010-07-21
SHP_2055,REGULAR AIR,2010-07-28
SHP_2056,REGULAR AIR,2009-04-11
SHP_2057,REGULAR AIR,2009-09-17
SHP_2058,REGULAR AIR,2009-09-19
SHP_2059,REGULAR AIR,2012-04-07
SHP_2060,DELIVERY TRUCK,2012-04-06
SHP_2061,REGULAR AIR,2012-04-06
SHP_2062,REGULAR AIR,2010-02-24
SHP_2063,DELIVERY TRUCK,2010-02-25
SHP_2064,EXPRESS AIR,2012-09-28
SHP_2065,REGULAR AIR,2010-03-23
SHP_2066,DELIVERY TRUCK,2010-10-21
SHP_2067,REGULAR AIR,2010-03-22
SHP_2068,EXPRESS AIR,2012-07-12
SHP_2069,EXPRESS AIR,2011-04-10
SHP_2070,REGULAR AIR,2011-02-08
SHP_2071,REGULAR AIR,2011-02-10
SHP_2072,REGULAR AIR,2010-10-20
SHP_2073,EXPRESS AIR,2010-08-08
SHP_2074,REGULAR AIR,2010-08-11
SHP_2075,REGULAR AIR,2012-03-10
SHP_2076,REGULAR AIR,2012-03-13
SHP_2077,REGULAR AIR,2012-11-14
SHP_2078,REGULAR AIR,2012-11-12
SHP_2079,REGULAR AIR,2009-06-29
SHP_2080,REGULAR AIR,2009-02-23
SHP_2081,REGULAR AIR,2009-02-20
SHP_2082,REGULAR AIR,2010-12-29
SHP_2083,REGULAR AIR,2010-11-27
SHP_2084,REGULAR AIR,2009-11-28
SHP_2085,REGULAR AIR,2012-08-20
SHP_2086,REGULAR AIR,2009-03-25
SHP_2087,REGULAR AIR,2012-03-31
SHP_2088,EXPRESS AIR,2011-12-17
SHP_2089,REGULAR AIR,2011-12-18
SHP_2090,REGULAR AIR,2010-08-28
SHP_2091,DELIVERY TRUCK,2011-12-11
SHP_2092,REGULAR AIR,2012-10-21
SHP_2093,REGULAR AIR,2011-10-29
SHP_2094,REGULAR AIR,2011-10-30
SHP_2095,REGULAR AIR,2012-02-16
SHP_2096,EXPRESS AIR,2010-10-08
SHP_2097,REGULAR AIR,2010-10-01
SHP_2098,DELIVERY TRUCK,2010-11-18
SHP_2099,REGULAR AIR,2009-11-11
SHP_2100,DELIVERY TRUCK,2009-10-24
SHP_2101,REGULAR AIR,2009-10-25
SHP_2102,REGULAR AIR,2010-08-16
SHP_2103,EXPRESS AIR,2010-08-16
SHP_2104,REGULAR AIR,2011-10-19
SHP_2105,REGULAR AIR,2011-10-20
SHP_2106,DELIVERY TRUCK,2012-09-26
SHP_2107,DELIVERY TRUCK,2011-03-05
SHP_2108,REGULAR AIR,2011-03-06
SHP_2109,REGULAR AIR,2011-03-04
SHP_2110,REGULAR AIR,2010-05-28
SHP_2111,REGULAR AIR,2010-08-15
SHP_2112,REGULAR AIR,2010-09-10
SHP_2113,REGULAR AIR,2010-09-11
SHP_2114,REGULAR AIR,2009-04-06
SHP_2115,REGULAR AIR,2009-04-07
SHP_2116,EXPRESS AIR,2012-01-29
SHP_2117,REGULAR AIR,2009-02-25
SHP_2118,REGULAR AIR,2009-02-24
SHP_2119,REGULAR AIR,2011-09-02
SHP_2120,REGULAR AIR,2010-12-22
SHP_2121,REGULAR AIR,2010-12-21
SHP_2122,REGULAR AIR,2010-03-26
SHP_2123,REGULAR AIR,2012-05-25
SHP_2124,REGULAR AIR,2012-05-29
SHP_2125,DELIVERY TRUCK,2009-12-13
SHP_2126,EXPRESS AIR,2009-12-13
SHP_2127,REGULAR AIR,2010-12-01
SHP_2128,REGULAR AIR,2011-05-05
SHP_2129,EXPRESS AIR,2010-02-17
SHP_2130,REGULAR AIR,2011-04-25
SHP_2131,REGULAR AIR,2011-04-22
SHP_2132,REGULAR AIR,2010-07-16
SHP_2133,REGULAR AIR,2012-02-15
SHP_2134,REGULAR AIR,2009-09-15
SHP_2135,REGULAR AIR,2009-09-14
SHP_2136,REGULAR AIR,2009-09-13
SHP_2137,DELIVERY TRUCK,2012-05-09
SHP_2138,REGULAR AIR,2012-05-09
SHP_2139,REGULAR AIR,2009-05-05
SHP_2140,DELIVERY TRUCK,2009-05-09
SHP_2141,REGULAR AIR,2011-04-17
SHP_2142,REGULAR AIR,2009-05-23
SHP_2143,REGULAR AIR,2010-07-02
SHP_2144,REGULAR AIR,2012-11-02
SHP_2145,EXPRESS AIR,2010-07-18
SHP_2146,EXPRESS AIR,2012-05-17
SHP_2147,REGULAR AIR,2009-06-17
SHP_2148,REGULAR AIR,2012-09-09
SHP_2149,REGULAR AIR,2010-06-29
SHP_2150,DELIVERY TRUCK,2010-06-29
SHP_2151,REGULAR AIR,2009-04-13
SHP_2152,REGULAR AIR,2011-02-26
SHP_2153,EXPRESS AIR,2011-02-20
SHP_2154,REGULAR AIR,2009-08-18
SHP_2155,REGULAR AIR,2012-07-09
SHP_2156,EXPRESS AIR,2010-02-23
SHP_2157,REGULAR AIR,2010-09-30
SHP_2158,REGULAR AIR,2010-10-04
SHP_2159,REGULAR AIR,2009-09-13
SHP_2160,REGULAR AIR,2009-07-06
SHP_2161,REGULAR AIR,2012-02-01
SHP_2162,EXPRESS AIR,2011-10-18
SHP_2163,REGULAR AIR,2012-02-02
SHP_2164,REGULAR AIR,2009-02-11
SHP_2165,REGULAR AIR,2011-05-23
SHP_2166,REGULAR AIR,2009-09-25
SHP_2167,REGULAR AIR,2011-01-15
SHP_2168,REGULAR AIR,2011-01-12
SHP_2169,REGULAR AIR,2010-07-23
SHP_2170,REGULAR AIR,2012-04-27
SHP_2171,REGULAR AIR,2012-04-28
SHP_2172,REGULAR AIR,2010-12-22
SHP_2173,REGULAR AIR,2011-10-05
SHP_2174,REGULAR AIR,2010-02-23
SHP_2175,REGULAR AIR,2012-10-08
SHP_2176,REGULAR AIR,2009-04-12
SHP_2177,REGULAR AIR,2010-03-12
SHP_2178,EXPRESS AIR,2010-03-10
SHP_2179,REGULAR AIR,2010-03-09
SHP_2180,REGULAR AIR,2009-07-31
SHP_2181,DELIVERY TRUCK,2009-08-01
SHP_2182,REGULAR AIR,2009-08-01
SHP_2183,EXPRESS AIR,2011-12-10
SHP_2184,DELIVERY TRUCK,2011-12-09
SHP_2185,REGULAR AIR,2011-12-09
SHP_2186,REGULAR AIR,2011-12-08
SHP_2187,DELIVERY TRUCK,2009-01-23
SHP_2188,REGULAR AIR,2010-05-14
SHP_2189,REGULAR AIR,2012-04-11
SHP_2190,REGULAR AIR,2010-12-05
SHP_2191,REGULAR AIR,2011-03-15
SHP_2192,EXPRESS AIR,2010-06-18
SHP_2193,REGULAR AIR,2010-06-23
SHP_2194,REGULAR AIR,2010-05-10
SHP_2195,REGULAR AIR,2010-06-24
SHP_2196,REGULAR AIR,2010-02-10
SHP_2197,REGULAR AIR,2011-05-05
SHP_2198,REGULAR AIR,2011-05-03
SHP_2199,REGULAR AIR,2011-05-07
SHP_2200,REGULAR AIR,2012-12-26
SHP_2201,DELIVERY TRUCK,2012-12-26
SHP_2202,DELIVERY TRUCK,2012-05-29
SHP_2203,REGULAR AIR,2012-05-29
SHP_2204,DELIVERY TRUCK,2010-11-19
SHP_2205,REGULAR AIR,2009-02-12
SHP_2206,REGULAR AIR,2012-11-13
SHP_2207,REGULAR AIR,2009-12-08
SHP_2208,DELIVERY TRUCK,2011-02-16
SHP_2209,REGULAR AIR,2011-02-18
SHP_2210,REGULAR AIR,2011-02-06
SHP_2211,REGULAR AIR,2011-02-09
SHP_2212,REGULAR AIR,2010-04-02
SHP_2213,REGULAR AIR,2012-02-22
SHP_2214,EXPRESS AIR,2009-12-08
SHP_2215,REGULAR AIR,2009-12-09
SHP_2216,DELIVERY TRUCK,2012-07-01
SHP_2217,REGULAR AIR,2009-05-22
SHP_2218,REGULAR AIR,2010-03-06
SHP_2219,REGULAR AIR,2009-06-20
SHP_2220,REGULAR AIR,2012-05-09
SHP_2221,REGULAR AIR,2012-04-03
SHP_2222,REGULAR AIR,2011-07-22
SHP_2223,DELIVERY TRUCK,2011-03-11
SHP_2224,REGULAR AIR,2012-01-28
SHP_2225,REGULAR AIR,2010-11-28
SHP_2226,REGULAR AIR,2010-11-27
SHP_2227,REGULAR AIR,2009-03-28
SHP_2228,REGULAR AIR,2012-12-07
SHP_2229,REGULAR AIR,2012-12-08
SHP_2230,REGULAR AIR,2010-02-03
SHP_2231,EXPRESS AIR,2010-02-02
SHP_2232,REGULAR AIR,2009-11-26
SHP_2233,REGULAR AIR,2012-09-05
SHP_2234,EXPRESS AIR,2009-03-31
SHP_2235,REGULAR AIR,2010-03-21
SHP_2236,DELIVERY TRUCK,2009-01-05
SHP_2237,REGULAR AIR,2011-05-27
SHP_2238,REGULAR AIR,2011-05-22
SHP_2239,REGULAR AIR,2011-09-09
SHP_2240,REGULAR AIR,2009-07-26
SHP_2241,REGULAR AIR,2011-12-17
SHP_2242,DELIVERY TRUCK,2011-12-19
SHP_2243,EXPRESS AIR,2011-12-17
SHP_2244,REGULAR AIR,2012-11-10
SHP_2245,REGULAR AIR,2010-06-14
SHP_2246,REGULAR AIR,2010-06-13
SHP_2247,REGULAR AIR,2012-03-13
SHP_2248,REGULAR AIR,2012-12-23
SHP_2249,DELIVERY TRUCK,2009-02-27
SHP_2250,REGULAR AIR,2010-03-10
SHP_2251,REGULAR AIR,2010-09-12
SHP_2252,REGULAR AIR,2010-03-26
SHP_2253,REGULAR AIR,2011-11-01
SHP_2254,REGULAR AIR,2011-11-02
SHP_2255,REGULAR AIR,2010-11-06
SHP_2256,REGULAR AIR,2009-12-14
SHP_2257,DELIVERY TRUCK,2011-06-18
SHP_2258,REGULAR AIR,2011-06-21
SHP_2259,REGULAR AIR,2012-03-12
SHP_2260,REGULAR AIR,2012-03-16
SHP_2261,REGULAR AIR,2011-09-23
SHP_2262,EXPRESS AIR,2010-10-24
SHP_2263,DELIVERY TRUCK,2010-10-23
SHP_2264,EXPRESS AIR,2012-04-27
SHP_2265,REGULAR AIR,2012-04-27
SHP_2266,REGULAR AIR,2012-04-25
SHP_2267,REGULAR AIR,2009-08-21
SHP_2268,DELIVERY TRUCK,2009-04-04
SHP_2269,REGULAR AIR,2012-05-26
SHP_2270,REGULAR AIR,2009-07-06
SHP_2271,REGULAR AIR,2009-07-05
SHP_2272,EXPRESS AIR,2011-03-18
SHP_2273,EXPRESS AIR,2012-06-17
SHP_2274,EXPRESS AIR,2012-04-17
SHP_2275,REGULAR AIR,2012-04-16
SHP_2276,REGULAR AIR,2011-03-25
SHP_2277,EXPRESS AIR,2012-05-09
SHP_2278,REGULAR AIR,2012-05-07
SHP_2279,REGULAR AIR,2011-12-06
SHP_2280,REGULAR AIR,2010-10-06
SHP_2281,REGULAR AIR,2009-09-19
SHP_2282,REGULAR AIR,2009-12-10
SHP_2283,REGULAR AIR,2011-08-29
SHP_2284,REGULAR AIR,2011-08-30
SHP_2285,REGULAR AIR,2012-03-20
SHP_2286,REGULAR AIR,2010-01-23
SHP_2287,REGULAR AIR,2012-10-23
SHP_2288,DELIVERY TRUCK,2009-03-23
SHP_2289,REGULAR AIR,2009-02-17
SHP_2290,EXPRESS AIR,2009-02-18
SHP_2291,REGULAR AIR,2009-07-06
SHP_2292,REGULAR AIR,2009-07-08
SHP_2293,REGULAR AIR,2009-07-11
SHP_2294,REGULAR AIR,2011-11-30
SHP_2295,REGULAR AIR,2010-05-12
SHP_2296,REGULAR AIR,2010-05-13
SHP_2297,REGULAR AIR,2010-05-02
SHP_2298,REGULAR AIR,2009-01-06
SHP_2299,DELIVERY TRUCK,2009-01-07
SHP_2300,REGULAR AIR,2009-01-05
SHP_2301,REGULAR AIR,2009-03-25
SHP_2302,EXPRESS AIR,2009-03-25
SHP_2303,REGULAR AIR,2009-03-25
SHP_2304,REGULAR AIR,2010-01-04
SHP_2305,REGULAR AIR,2009-07-28
SHP_2306,REGULAR AIR,2011-01-04
SHP_2307,REGULAR AIR,2012-02-03
SHP_2308,EXPRESS AIR,2012-02-03
SHP_2309,REGULAR AIR,2010-10-28
SHP_2310,EXPRESS AIR,2010-10-28
SHP_2311,DELIVERY TRUCK,2011-08-23
SHP_2312,REGULAR AIR,2011-08-23
SHP_2313,REGULAR AIR,2010-06-11
SHP_2314,REGULAR AIR,2010-06-14
SHP_2315,DELIVERY TRUCK,2012-05-14
SHP_2316,REGULAR AIR,2012-05-27
SHP_2317,REGULAR AIR,2012-05-28
SHP_2318,REGULAR AIR,2012-02-29
SHP_2319,REGULAR AIR,2011-10-12
SHP_2320,REGULAR AIR,2011-10-16
SHP_2321,REGULAR AIR,2012-04-11
SHP_2322,REGULAR AIR,2012-12-12
SHP_2323,REGULAR AIR,2012-12-11
SHP_2324,REGULAR AIR,2009-12-26
SHP_2325,REGULAR AIR,2009-12-27
SHP_2326,REGULAR AIR,2012-05-02
SHP_2327,REGULAR AIR,2011-07-15
SHP_2328,REGULAR AIR,2009-02-13
SHP_2329,DELIVERY TRUCK,2012-12-29
SHP_2330,REGULAR AIR,2011-08-20
SHP_2331,DELIVERY TRUCK,2011-02-07
SHP_2332,REGULAR AIR,2011-02-08
SHP_2333,REGULAR AIR,2012-09-14
SHP_2334,REGULAR AIR,2012-09-15
SHP_2335,REGULAR AIR,2010-11-20
SHP_2336,REGULAR AIR,2010-11-18
SHP_2337,EXPRESS AIR,2010-07-30
SHP_2338,REGULAR AIR,2010-08-01
SHP_2339,REGULAR AIR,2012-08-03
SHP_2340,EXPRESS AIR,2012-08-03
SHP_2341,REGULAR AIR,2009-07-22
SHP_2342,REGULAR AIR,2009-07-23
SHP_2343,REGULAR AIR,2010-12-10
SHP_2344,EXPRESS AIR,2011-02-21
SHP_2345,EXPRESS AIR,2009-12-13
SHP_2346,EXPRESS AIR,2009-12-14
SHP_2347,REGULAR AIR,2012-04-25
SHP_2348,REGULAR AIR,2012-02-25
SHP_2349,DELIVERY TRUCK,2012-01-23
SHP_2350,REGULAR AIR,2012-01-24
SHP_2351,REGULAR AIR,2011-09-06
SHP_2352,DELIVERY TRUCK,2011-11-24
SHP_2353,REGULAR AIR,2011-11-23
SHP_2354,REGULAR AIR,2011-11-24
SHP_2355,EXPRESS AIR,2011-11-24
SHP_2356,DELIVERY TRUCK,2009-12-24
SHP_2357,REGULAR AIR,2011-10-23
SHP_2358,DELIVERY TRUCK,2009-03-03
SHP_2359,REGULAR AIR,2012-08-07
SHP_2360,REGULAR AIR,2012-08-08
SHP_2361,REGULAR AIR,2009-11-23
SHP_2362,REGULAR AIR,2011-11-11
SHP_2363,REGULAR AIR,2011-11-12
SHP_2364,REGULAR AIR,2009-01-28
SHP_2365,REGULAR AIR,2010-11-20
SHP_2366,EXPRESS AIR,2012-01-11
SHP_2367,REGULAR AIR,2009-03-18
SHP_2368,REGULAR AIR,2011-04-15
SHP_2369,REGULAR AIR,2012-07-25
SHP_2370,REGULAR AIR,2012-07-17
SHP_2371,REGULAR AIR,2009-10-12
SHP_2372,REGULAR AIR,2012-05-24
SHP_2373,REGULAR AIR,2012-05-27
SHP_2374,REGULAR AIR,2009-05-25
SHP_2375,DELIVERY TRUCK,2009-04-17
SHP_2376,REGULAR AIR,2009-12-26
SHP_2377,DELIVERY TRUCK,2010-10-10
SHP_2378,REGULAR AIR,2010-10-11
SHP_2379,REGULAR AIR,2010-02-11
SHP_2380,DELIVERY TRUCK,2011-12-03
SHP_2381,REGULAR AIR,2011-05-06
SHP_2382,REGULAR AIR,2011-05-05
SHP_2383,EXPRESS AIR,2010-06-05
SHP_2384,EXPRESS AIR,2009-08-29
SHP_2385,REGULAR AIR,2009-10-15
SHP_2386,REGULAR AIR,2009-12-25
SHP_2387,DELIVERY TRUCK,2012-07-28
SHP_2388,REGULAR AIR,2012-08-02
SHP_2389,REGULAR AIR,2009-08-06
SHP_2390,REGULAR AIR,2009-08-07
SHP_2391,DELIVERY TRUCK,2011-01-30
SHP_2392,REGULAR AIR,2010-09-23
SHP_2393,REGULAR AIR,2010-08-05
SHP_2394,DELIVERY TRUCK,2012-07-25
SHP_2395,EXPRESS AIR,2010-02-02
SHP_2396,REGULAR AIR,2012-01-18
SHP_2397,REGULAR AIR,2011-06-21
SHP_2398,EXPRESS AIR,2010-06-09
SHP_2399,REGULAR AIR,2011-11-27
SHP_2400,EXPRESS AIR,2011-11-27
SHP_2401,REGULAR AIR,2011-11-28
SHP_2402,DELIVERY TRUCK,2011-11-28
SHP_2403,REGULAR AIR,2012-08-07
SHP_2404,REGULAR AIR,2012-08-06
SHP_2405,DELIVERY TRUCK,2011-02-19
SHP_2406,DELIVERY TRUCK,2011-02-17
SHP_2407,EXPRESS AIR,2011-05-28
SHP_2408,REGULAR AIR,2009-11-13
SHP_2409,REGULAR AIR,2009-11-15
SHP_2410,REGULAR AIR,2012-09-15
SHP_2411,DELIVERY TRUCK,2012-09-20
SHP_2412,REGULAR AIR,2009-10-30
SHP_2413,REGULAR AIR,2012-06-08
SHP_2414,REGULAR AIR,2012-06-09
SHP_2415,REGULAR AIR,2010-12-03
SHP_2416,REGULAR AIR,2012-10-17
SHP_2417,REGULAR AIR,2012-09-24
SHP_2418,DELIVERY TRUCK,2012-09-23
SHP_2419,REGULAR AIR,2011-07-13
SHP_2420,DELIVERY TRUCK,2011-05-24
SHP_2421,REGULAR AIR,2011-05-24
SHP_2422,EXPRESS AIR,2011-11-14
SHP_2423,REGULAR AIR,2011-11-17
SHP_2424,REGULAR AIR,2011-11-15
SHP_2425,REGULAR AIR,2009-09-19
SHP_2426,DELIVERY TRUCK,2009-02-25
SHP_2427,REGULAR AIR,2009-02-26
SHP_2428,REGULAR AIR,2009-03-22
SHP_2429,REGULAR AIR,2012-05-20
SHP_2430,REGULAR AIR,2012-05-19
SHP_2431,REGULAR AIR,2010-02-19
SHP_2432,REGULAR AIR,2010-02-17
SHP_2433,REGULAR AIR,2009-08-03
SHP_2434,REGULAR AIR,2009-08-02
SHP_2435,REGULAR AIR,2009-03-19
SHP_2436,REGULAR AIR,2009-01-14
SHP_2437,EXPRESS AIR,2012-09-02
SHP_2438,REGULAR AIR,2009-04-11
SHP_2439,REGULAR AIR,2009-04-10
SHP_2440,REGULAR AIR,2009-04-08
SHP_2441,REGULAR AIR,2009-12-11
SHP_2442,EXPRESS AIR,2009-04-02
SHP_2443,REGULAR AIR,2009-04-02
SHP_2444,REGULAR AIR,2010-08-06
SHP_2445,REGULAR AIR,2010-10-02
SHP_2446,REGULAR AIR,2010-06-26
SHP_2447,REGULAR AIR,2010-06-24
SHP_2448,REGULAR AIR,2010-05-11
SHP_2449,REGULAR AIR,2012-12-10
SHP_2450,REGULAR AIR,2012-12-11
SHP_2451,REGULAR AIR,2012-04-10
SHP_2452,DELIVERY TRUCK,2009-11-21
SHP_2453,REGULAR AIR,2009-11-22
SHP_2454,REGULAR AIR,2009-07-26
SHP_2455,EXPRESS AIR,2009-04-04
SHP_2456,REGULAR AIR,2011-06-01
SHP_2457,DELIVERY TRUCK,2011-06-03
SHP_2458,REGULAR AIR,2009-12-09
SHP_2459,REGULAR AIR,2011-03-22
SHP_2460,REGULAR AIR,2011-12-21
SHP_2461,REGULAR AIR,2011-12-22
SHP_2462,DELIVERY TRUCK,2012-01-05
SHP_2463,EXPRESS AIR,2012-01-08
SHP_2464,REGULAR AIR,2010-10-11
SHP_2465,REGULAR AIR,2012-04-10
SHP_2466,REGULAR AIR,2012-07-23
SHP_2467,REGULAR AIR,2009-09-28
SHP_2468,REGULAR AIR,2010-01-22
SHP_2469,REGULAR AIR,2012-03-18
SHP_2470,DELIVERY TRUCK,2011-09-12
SHP_2471,REGULAR AIR,2010-04-18
SHP_2472,REGULAR AIR,2012-12-07
SHP_2473,REGULAR AIR,2009-01-26
SHP_2474,REGULAR AIR,2010-03-07
SHP_2475,EXPRESS AIR,2010-03-08
SHP_2476,REGULAR AIR,2010-03-04
SHP_2477,EXPRESS AIR,2012-02-15
SHP_2478,REGULAR AIR,2010-08-20
SHP_2479,REGULAR AIR,2010-08-23
SHP_2480,DELIVERY TRUCK,2010-08-23
SHP_2481,DELIVERY TRUCK,2009-12-21
SHP_2482,REGULAR AIR,2009-12-07
SHP_2483,REGULAR AIR,2010-06-28
SHP_2484,REGULAR AIR,2009-05-14
SHP_2485,REGULAR AIR,2009-05-15
SHP_2486,DELIVERY TRUCK,2011-03-01
SHP_2487,REGULAR AIR,2011-06-12
SHP_2488,REGULAR AIR,2010-03-14
SHP_2489,REGULAR AIR,2009-09-22
SHP_2490,REGULAR AIR,2010-03-04
SHP_2491,REGULAR AIR,2011-03-23
SHP_2492,DELIVERY TRUCK,2012-11-12
SHP_2493,DELIVERY TRUCK,2012-11-11
SHP_2494,REGULAR AIR,2010-11-29
SHP_2495,DELIVERY TRUCK,2011-07-16
SHP_2496,REGULAR AIR,2012-05-13
SHP_2497,REGULAR AIR,2010-01-01
SHP_2498,REGULAR AIR,2009-03-16
SHP_2499,REGULAR AIR,2011-03-03
SHP_2500,REGULAR AIR,2012-07-14
SHP_2501,REGULAR AIR,2011-11-17
SHP_2502,DELIVERY TRUCK,2012-07-22
SHP_2503,REGULAR AIR,2012-09-04
SHP_2504,REGULAR AIR,2012-09-23
SHP_2505,REGULAR AIR,2009-04-03
SHP_2506,REGULAR AIR,2010-01-04
SHP_2507,REGULAR AIR,2011-01-26
SHP_2508,REGULAR AIR,2010-05-18
SHP_2509,REGULAR AIR,2011-09-25
SHP_2510,REGULAR AIR,2011-09-15
SHP_2511,REGULAR AIR,2012-12-22
SHP_2512,REGULAR AIR,2009-11-02
SHP_2513,REGULAR AIR,2009-11-01
SHP_2514,REGULAR AIR,2012-01-07
SHP_2515,REGULAR AIR,2009-04-24
SHP_2516,REGULAR AIR,2011-07-20
SHP_2517,REGULAR AIR,2010-07-01
SHP_2518,REGULAR AIR,2009-07-25
SHP_2519,REGULAR AIR,2010-10-24
SHP_2520,REGULAR AIR,2009-02-27
SHP_2521,REGULAR AIR,2012-10-29
SHP_2522,DELIVERY TRUCK,2009-04-19
SHP_2523,REGULAR AIR,2010-09-10
SHP_2524,EXPRESS AIR,2010-09-21
SHP_2525,REGULAR AIR,2011-08-07
SHP_2526,REGULAR AIR,2009-06-10
SHP_2527,REGULAR AIR,2012-08-22
SHP_2528,REGULAR AIR,2010-03-16
SHP_2529,REGULAR AIR,2012-11-06
SHP_2530,REGULAR AIR,2012-07-28
SHP_2531,REGULAR AIR,2010-05-16
SHP_2532,REGULAR AIR,2012-11-04
SHP_2533,EXPRESS AIR,2009-05-22
SHP_2534,EXPRESS AIR,2011-09-03
SHP_2535,REGULAR AIR,2012-10-11
SHP_2536,REGULAR AIR,2009-12-21
SHP_2537,EXPRESS AIR,2012-03-04
SHP_2538,REGULAR AIR,2012-09-16
SHP_2539,REGULAR AIR,2012-11-09
SHP_2540,REGULAR AIR,2010-02-25
SHP_2541,DELIVERY TRUCK,2010-03-12
SHP_2542,REGULAR AIR,2011-09-01
SHP_2543,REGULAR AIR,2012-06-12
SHP_2544,REGULAR AIR,2010-03-18
SHP_2545,REGULAR AIR,2012-10-04
SHP_2546,REGULAR AIR,2010-12-05
SHP_2547,DELIVERY TRUCK,2009-01-06
SHP_2548,REGULAR AIR,2009-06-03
SHP_2549,REGULAR AIR,2009-10-23
SHP_2550,REGULAR AIR,2010-10-24
SHP_2551,REGULAR AIR,2012-02-11
SHP_2552,EXPRESS AIR,2011-11-02
SHP_2553,EXPRESS AIR,2011-01-14
SHP_2554,REGULAR AIR,2009-04-30
SHP_2555,DELIVERY TRUCK,2010-08-05
SHP_2556,REGULAR AIR,2012-04-24
SHP_2557,REGULAR AIR,2009-02-28
SHP_2558,EXPRESS AIR,2010-01-10
SHP_2559,REGULAR AIR,2010-09-17
SHP_2560,EXPRESS AIR,2010-09-15
SHP_2561,REGULAR AIR,2009-06-03
SHP_2562,REGULAR AIR,2009-06-04
SHP_2563,REGULAR AIR,2010-02-25
SHP_2564,REGULAR AIR,2010-05-24
SHP_2565,REGULAR AIR,2010-05-25
SHP_2566,REGULAR AIR,2010-07-25
SHP_2567,REGULAR AIR,2011-01-22
SHP_2568,EXPRESS AIR,2011-01-22
SHP_2569,EXPRESS AIR,2010-01-04
SHP_2570,REGULAR AIR,2010-01-11
SHP_2571,REGULAR AIR,2011-03-18
