"ord_id","prioridade_pedidos","data_pedido"
Ord_3416,NOT SPECIFIED,2009-11-01
Ord_3417,NOT SPECIFIED,2011-04-28
Ord_3418,HIGH,2011-09-13
Ord_3419,MEDIUM,2012-12-17
Ord_3420,HIGH,2012-04-13
Ord_3421,LOW,2012-11-30
Ord_3422,CRITICAL,2009-11-04
Ord_3423,MEDIUM,2012-01-21
Ord_3424,NOT SPECIFIED,2009-10-12
Ord_3425,CRITICAL,2011-05-23
Ord_3426,MEDIUM,2012-03-11
Ord_3427,CRITICAL,2012-03-05
Ord_3428,MEDIUM,2012-06-10
Ord_3429,HIGH,2011-02-26
Ord_3430,CRITICAL,2009-10-30
Ord_3431,MEDIUM,2010-11-13
Ord_3432,NOT SPECIFIED,2010-05-01
Ord_3433,HIGH,2012-02-08
Ord_3434,MEDIUM,2010-03-03
Ord_3435,HIGH,2010-08-09
Ord_3436,MEDIUM,2009-02-10
Ord_3437,MEDIUM,2012-04-13
Ord_3438,LOW,2011-06-18
Ord_3439,HIGH,2010-11-17
Ord_3440,MEDIUM,2012-12-30
Ord_3441,HIGH,2010-06-08
Ord_3442,MEDIUM,2012-09-23
Ord_3443,CRITICAL,2012-04-12
Ord_3444,CRITICAL,2011-09-24
Ord_3445,LOW,2012-08-12
Ord_3446,HIGH,2009-03-02
Ord_3447,CRITICAL,2011-01-15
Ord_3448,LOW,2010-06-11
Ord_3449,NOT SPECIFIED,2009-03-14
Ord_3450,MEDIUM,2009-07-02
Ord_3451,LOW,2011-07-30
Ord_3452,HIGH,2011-02-26
Ord_3453,HIGH,2009-07-16
Ord_3454,MEDIUM,2009-09-13
Ord_3455,NOT SPECIFIED,2012-01-28
Ord_3456,HIGH,2010-03-07
Ord_3457,CRITICAL,2011-11-17
Ord_3458,MEDIUM,2011-10-17
Ord_3459,LOW,2012-08-01
Ord_3460,CRITICAL,2009-02-11
Ord_3461,LOW,2012-11-25
Ord_3462,CRITICAL,2010-12-12
Ord_3463,HIGH,2009-08-08
Ord_3464,HIGH,2012-10-31
Ord_3465,NOT SPECIFIED,2011-07-18
Ord_3466,LOW,2012-05-31
Ord_3467,HIGH,2009-02-25
Ord_3468,CRITICAL,2011-08-13
Ord_3469,HIGH,2011-08-16
Ord_3470,MEDIUM,2011-07-27
Ord_3471,LOW,2011-03-07
Ord_3472,NOT SPECIFIED,2010-07-19
Ord_3473,MEDIUM,2009-12-05
Ord_3474,NOT SPECIFIED,2012-05-12
Ord_3475,MEDIUM,2011-07-02
Ord_3476,CRITICAL,2011-09-27
Ord_3477,MEDIUM,2011-03-11
Ord_3478,NOT SPECIFIED,2010-06-19
Ord_3479,NOT SPECIFIED,2011-03-12
Ord_3480,LOW,2012-01-18
Ord_3481,NOT SPECIFIED,2011-08-24
Ord_3482,MEDIUM,2009-11-12
Ord_3483,HIGH,2011-06-01
Ord_3484,NOT SPECIFIED,2011-04-09
Ord_3485,CRITICAL,2012-03-06
Ord_3486,NOT SPECIFIED,2009-12-01
Ord_3487,CRITICAL,2011-07-03
Ord_3488,LOW,2009-02-10
Ord_3489,LOW,2009-01-21
Ord_3490,MEDIUM,2011-01-01
Ord_3491,CRITICAL,2009-09-15
Ord_3492,MEDIUM,2010-06-28
Ord_3493,HIGH,2011-08-08
Ord_3494,NOT SPECIFIED,2012-02-15
Ord_3495,HIGH,2009-09-19
Ord_3496,HIGH,2009-09-01
Ord_3497,HIGH,2009-12-14
Ord_3498,LOW,2009-10-10
Ord_3499,CRITICAL,2011-02-06
Ord_3500,HIGH,2011-12-08
Ord_3501,CRITICAL,2009-04-13
Ord_3502,MEDIUM,2010-10-19
Ord_3503,MEDIUM,2009-01-22
Ord_3504,CRITICAL,2012-10-05
Ord_3505,LOW,2011-10-21
Ord_3506,MEDIUM,2012-03-07
Ord_3507,MEDIUM,2011-09-30
Ord_3508,CRITICAL,2009-11-18
Ord_3509,HIGH,2009-07-22
Ord_3510,NOT SPECIFIED,2010-02-20
Ord_3511,MEDIUM,2012-05-09
Ord_3512,MEDIUM,2009-02-13
Ord_3513,CRITICAL,2012-07-23
Ord_3514,LOW,2012-05-17
Ord_3515,MEDIUM,2010-08-18
Ord_3516,CRITICAL,2009-02-28
Ord_3517,MEDIUM,2011-03-10
Ord_3518,HIGH,2009-02-20
Ord_3519,HIGH,2011-04-01
Ord_3520,MEDIUM,2010-01-01
Ord_3521,HIGH,2012-08-29
Ord_3522,MEDIUM,2009-12-07
Ord_3523,NOT SPECIFIED,2012-10-31
Ord_3524,MEDIUM,2010-12-29
Ord_3525,LOW,2011-05-19
Ord_3526,HIGH,2009-07-04
Ord_3527,MEDIUM,2009-05-29
Ord_3528,LOW,2012-05-05
Ord_3529,HIGH,2010-09-03
Ord_3530,CRITICAL,2010-01-30
Ord_3531,LOW,2011-06-16
Ord_3532,LOW,2010-02-27
Ord_3533,HIGH,2010-11-09
Ord_3534,NOT SPECIFIED,2012-07-25
Ord_3535,LOW,2011-07-23
Ord_3536,CRITICAL,2012-12-02
Ord_3537,LOW,2012-08-18
Ord_3538,HIGH,2011-08-28
Ord_3539,CRITICAL,2010-10-12
Ord_3540,MEDIUM,2012-01-28
Ord_3541,MEDIUM,2009-04-18
Ord_3542,HIGH,2010-01-16
Ord_3543,NOT SPECIFIED,2012-12-20
Ord_3544,NOT SPECIFIED,2009-03-16
Ord_3545,LOW,2011-09-12
Ord_3546,MEDIUM,2009-03-30
Ord_3547,HIGH,2009-10-21
Ord_3548,MEDIUM,2010-07-31
Ord_3549,CRITICAL,2010-05-27
Ord_3550,CRITICAL,2009-08-15
Ord_3551,CRITICAL,2009-05-01
Ord_3552,NOT SPECIFIED,2011-06-20
Ord_3553,CRITICAL,2009-10-25
Ord_3554,MEDIUM,2010-09-08
Ord_3555,CRITICAL,2009-09-26
Ord_3556,NOT SPECIFIED,2012-12-22
Ord_3557,LOW,2010-04-04
Ord_3558,CRITICAL,2010-08-12
Ord_3559,NOT SPECIFIED,2011-10-03
Ord_3560,LOW,2010-11-16
Ord_3561,MEDIUM,2010-08-27
Ord_3562,HIGH,2010-12-29
Ord_3563,CRITICAL,2011-10-31
Ord_3564,CRITICAL,2012-07-27
Ord_3565,CRITICAL,2009-06-16
Ord_3566,LOW,2010-01-20
Ord_3567,LOW,2012-10-16
Ord_3568,LOW,2009-10-11
Ord_3569,LOW,2011-01-28
Ord_3570,MEDIUM,2010-08-21
Ord_3571,NOT SPECIFIED,2010-04-08
Ord_3572,NOT SPECIFIED,2010-02-04
Ord_3573,LOW,2012-09-12
Ord_3574,LOW,2010-02-23
Ord_3575,HIGH,2010-01-28
Ord_3576,HIGH,2011-08-15
Ord_3577,LOW,2012-04-29
Ord_3578,HIGH,2009-02-06
Ord_3579,LOW,2011-07-23
Ord_3580,CRITICAL,2011-04-17
Ord_3581,LOW,2009-04-17
Ord_3582,CRITICAL,2009-09-26
Ord_3583,HIGH,2010-09-23
Ord_3584,NOT SPECIFIED,2011-02-04
Ord_3585,HIGH,2010-05-02
Ord_3586,MEDIUM,2012-12-09
Ord_3587,HIGH,2012-05-28
Ord_3588,MEDIUM,2011-11-22
Ord_3589,CRITICAL,2009-10-08
Ord_3590,NOT SPECIFIED,2012-08-10
Ord_3591,NOT SPECIFIED,2011-08-25
Ord_3592,NOT SPECIFIED,2011-09-19
Ord_3593,CRITICAL,2009-10-20
Ord_3594,HIGH,2010-10-02
Ord_3595,HIGH,2011-12-02
Ord_3596,LOW,2009-07-22
Ord_3597,NOT SPECIFIED,2011-12-28
Ord_3598,CRITICAL,2009-09-08
Ord_3599,HIGH,2011-03-22
Ord_3600,LOW,2009-08-03
Ord_3601,HIGH,2010-01-18
Ord_3602,CRITICAL,2012-02-13
Ord_3603,LOW,2009-09-12
Ord_3604,NOT SPECIFIED,2009-07-01
Ord_3605,CRITICAL,2009-07-21
Ord_3606,NOT SPECIFIED,2009-06-20
Ord_3607,LOW,2012-03-14
Ord_3608,MEDIUM,2009-08-23
Ord_3609,LOW,2010-06-09
Ord_3610,NOT SPECIFIED,2009-03-23
Ord_3611,MEDIUM,2010-03-21
Ord_3612,HIGH,2010-08-30
Ord_3613,LOW,2011-10-02
Ord_3614,CRITICAL,2010-12-06
Ord_3615,HIGH,2011-05-26
Ord_3616,NOT SPECIFIED,2009-12-02
Ord_3617,HIGH,2011-07-25
Ord_3618,MEDIUM,2011-06-17
Ord_3619,LOW,2010-03-13
Ord_3620,NOT SPECIFIED,2011-05-05
Ord_3621,NOT SPECIFIED,2009-09-23
Ord_3622,NOT SPECIFIED,2010-05-15
Ord_3623,CRITICAL,2012-06-28
Ord_3624,HIGH,2009-05-29
Ord_3625,MEDIUM,2012-10-06
Ord_3626,MEDIUM,2011-06-12
Ord_3627,NOT SPECIFIED,2012-01-13
Ord_3628,NOT SPECIFIED,2010-10-08
Ord_3629,MEDIUM,2012-07-13
Ord_3630,CRITICAL,2010-10-09
Ord_3631,LOW,2012-09-24
Ord_3632,CRITICAL,2010-08-27
Ord_3633,MEDIUM,2009-10-29
Ord_3634,CRITICAL,2011-03-27
Ord_3635,CRITICAL,2012-02-26
Ord_3636,MEDIUM,2010-01-08
Ord_3637,CRITICAL,2009-03-28
Ord_3638,NOT SPECIFIED,2012-10-07
Ord_3639,NOT SPECIFIED,2010-05-21
Ord_3640,HIGH,2009-06-13
Ord_3641,LOW,2012-08-12
Ord_3642,HIGH,2010-12-12
Ord_3643,CRITICAL,2009-09-20
Ord_3644,CRITICAL,2011-06-16
Ord_3645,CRITICAL,2009-10-18
Ord_3646,LOW,2011-01-04
Ord_3647,LOW,2010-06-21
Ord_3648,MEDIUM,2009-03-14
Ord_3649,NOT SPECIFIED,2012-04-13
Ord_3650,LOW,2012-01-03
Ord_3651,HIGH,2011-03-16
Ord_3652,HIGH,2009-10-28
Ord_3653,NOT SPECIFIED,2010-08-04
Ord_3654,LOW,2010-03-30
Ord_3655,HIGH,2011-01-09
Ord_3656,LOW,2009-01-10
Ord_3657,NOT SPECIFIED,2009-01-12
Ord_3658,NOT SPECIFIED,2010-07-30
Ord_3659,NOT SPECIFIED,2010-11-18
Ord_3660,MEDIUM,2009-12-17
Ord_3661,CRITICAL,2011-09-29
Ord_3662,HIGH,2009-11-20
Ord_3663,MEDIUM,2010-04-22
Ord_3664,LOW,2010-05-04
Ord_3665,MEDIUM,2009-01-12
Ord_3666,HIGH,2009-02-23
Ord_3667,NOT SPECIFIED,2011-03-20
Ord_3668,CRITICAL,2010-03-21
Ord_3669,CRITICAL,2009-02-26
Ord_3670,CRITICAL,2011-08-11
Ord_3671,MEDIUM,2010-01-29
Ord_3672,HIGH,2011-05-07
Ord_3673,NOT SPECIFIED,2012-10-10
Ord_3674,LOW,2011-01-04
Ord_3675,NOT SPECIFIED,2010-07-19
Ord_3676,MEDIUM,2010-11-24
Ord_3677,CRITICAL,2011-08-30
Ord_3678,CRITICAL,2009-07-09
Ord_3679,NOT SPECIFIED,2012-03-28
Ord_3680,MEDIUM,2012-07-29
Ord_3681,NOT SPECIFIED,2012-12-08
Ord_3682,MEDIUM,2011-12-12
Ord_3683,LOW,2012-01-04
Ord_3684,MEDIUM,2012-10-07
Ord_3685,NOT SPECIFIED,2010-08-17
Ord_3686,LOW,2012-12-30
Ord_3687,LOW,2012-03-30
Ord_3688,HIGH,2009-04-20
Ord_3689,HIGH,2012-09-18
Ord_3690,LOW,2009-07-27
Ord_3691,NOT SPECIFIED,2012-01-11
Ord_3692,HIGH,2011-04-20
Ord_3693,LOW,2010-10-05
Ord_3694,MEDIUM,2009-08-03
Ord_3695,NOT SPECIFIED,2009-12-15
Ord_3696,LOW,2009-05-17
Ord_3697,NOT SPECIFIED,2012-04-25
Ord_3698,CRITICAL,2011-10-17
Ord_3699,HIGH,2009-05-07
Ord_3700,LOW,2012-12-23
Ord_3701,CRITICAL,2011-06-11
Ord_3702,CRITICAL,2009-11-23
Ord_3703,MEDIUM,2010-11-09
Ord_3704,MEDIUM,2011-02-26
Ord_3705,LOW,2010-08-06
Ord_3706,MEDIUM,2011-01-31
Ord_3707,LOW,2009-01-03
Ord_3708,HIGH,2011-09-12
Ord_3709,NOT SPECIFIED,2010-11-30
Ord_3710,HIGH,2012-03-29
Ord_3711,MEDIUM,2010-04-10
Ord_3712,CRITICAL,2012-02-19
Ord_3713,MEDIUM,2012-08-08
Ord_3714,CRITICAL,2011-08-26
Ord_3715,LOW,2012-09-30
Ord_3716,HIGH,2012-04-16
Ord_3717,NOT SPECIFIED,2009-11-17
Ord_3718,HIGH,2012-02-24
Ord_3719,NOT SPECIFIED,2009-03-12
Ord_3720,NOT SPECIFIED,2012-07-29
Ord_3721,LOW,2012-07-30
Ord_3722,HIGH,2011-04-23
Ord_3723,LOW,2012-02-16
Ord_3724,CRITICAL,2011-02-01
Ord_3725,MEDIUM,2012-01-27
Ord_3726,HIGH,2011-11-28
Ord_3727,NOT SPECIFIED,2011-07-06
Ord_3728,HIGH,2012-05-24
Ord_3729,HIGH,2009-05-17
Ord_3730,MEDIUM,2009-12-07
Ord_3731,MEDIUM,2010-04-02
Ord_3732,NOT SPECIFIED,2012-04-06
Ord_3733,HIGH,2010-11-22
Ord_3734,HIGH,2012-05-10
Ord_3735,MEDIUM,2012-07-03
Ord_3736,NOT SPECIFIED,2011-12-09
Ord_3737,LOW,2011-12-26
Ord_3738,HIGH,2012-07-10
Ord_3739,LOW,2009-12-25
Ord_3740,CRITICAL,2009-10-06
Ord_3741,LOW,2012-07-16
Ord_3742,HIGH,2010-08-16
Ord_3743,NOT SPECIFIED,2010-10-29
Ord_3744,NOT SPECIFIED,2009-06-14
Ord_3745,CRITICAL,2009-09-09
Ord_3746,CRITICAL,2011-03-25
Ord_3747,NOT SPECIFIED,2009-07-20
Ord_3748,HIGH,2009-05-11
Ord_3749,MEDIUM,2012-09-05
Ord_3750,HIGH,2009-01-05
Ord_3751,MEDIUM,2010-09-01
Ord_3752,LOW,2011-11-15
Ord_3753,NOT SPECIFIED,2010-11-18
Ord_3754,NOT SPECIFIED,2010-11-24
Ord_3755,LOW,2010-10-09
Ord_3756,LOW,2009-12-25
Ord_3757,MEDIUM,2010-12-26
Ord_3758,MEDIUM,2011-10-15
Ord_3759,HIGH,2009-01-15
Ord_3760,NOT SPECIFIED,2011-10-04
Ord_3761,LOW,2009-12-04
Ord_3762,MEDIUM,2012-01-18
Ord_3763,HIGH,2009-10-15
Ord_3764,CRITICAL,2010-05-26
Ord_3765,MEDIUM,2011-06-17
Ord_3766,LOW,2010-02-10
Ord_3767,LOW,2011-05-21
Ord_3768,CRITICAL,2009-07-01
Ord_3769,NOT SPECIFIED,2009-05-23
Ord_3770,CRITICAL,2009-03-04
Ord_3771,MEDIUM,2010-05-30
Ord_3772,NOT SPECIFIED,2011-12-04
Ord_3773,CRITICAL,2012-12-29
Ord_3774,LOW,2012-04-28
Ord_3775,HIGH,2012-10-24
Ord_3776,NOT SPECIFIED,2009-04-15
Ord_3777,MEDIUM,2009-10-01
Ord_3778,CRITICAL,2012-06-27
Ord_3779,MEDIUM,2010-07-18
Ord_3780,NOT SPECIFIED,2012-04-18
Ord_3781,LOW,2011-04-28
Ord_3782,LOW,2011-01-21
Ord_3783,HIGH,2010-11-24
Ord_3784,NOT SPECIFIED,2011-04-18
Ord_3785,MEDIUM,2012-01-08
Ord_3786,MEDIUM,2009-01-17
Ord_3787,CRITICAL,2010-03-13
Ord_3788,MEDIUM,2009-08-11
Ord_3789,NOT SPECIFIED,2009-08-10
Ord_3790,LOW,2012-11-16
Ord_3791,HIGH,2011-05-16
Ord_3792,NOT SPECIFIED,2009-03-22
Ord_3793,LOW,2011-08-25
Ord_3794,MEDIUM,2010-08-07
Ord_3795,MEDIUM,2012-10-18
Ord_3796,MEDIUM,2011-06-20
Ord_3797,LOW,2011-01-08
Ord_3798,HIGH,2009-08-13
Ord_3799,NOT SPECIFIED,2011-06-27
Ord_3800,HIGH,2012-10-26
Ord_3801,HIGH,2012-07-15
Ord_3802,HIGH,2009-05-18
Ord_3803,LOW,2012-01-08
Ord_3804,NOT SPECIFIED,2009-10-09
Ord_3805,NOT SPECIFIED,2009-03-09
Ord_3806,HIGH,2011-07-15
Ord_3807,NOT SPECIFIED,2009-06-03
Ord_3808,CRITICAL,2012-03-19
Ord_3809,HIGH,2011-05-18
Ord_3810,LOW,2010-07-16
Ord_3811,MEDIUM,2009-03-28
Ord_3812,HIGH,2011-07-19
Ord_3813,CRITICAL,2010-05-04
Ord_3814,MEDIUM,2010-12-20
Ord_3815,HIGH,2010-05-20
Ord_3816,NOT SPECIFIED,2012-05-27
Ord_3817,NOT SPECIFIED,2010-12-05
Ord_3818,MEDIUM,2009-09-24
Ord_3819,NOT SPECIFIED,2010-11-24
Ord_3820,CRITICAL,2009-09-13
Ord_3821,HIGH,2011-10-12
Ord_3822,LOW,2009-12-14
Ord_3823,CRITICAL,2012-12-11
Ord_3824,HIGH,2010-09-13
Ord_3825,CRITICAL,2009-07-02
Ord_3826,LOW,2012-03-23
Ord_3827,HIGH,2012-01-19
Ord_3828,NOT SPECIFIED,2011-06-26
Ord_3829,NOT SPECIFIED,2012-10-11
Ord_3830,NOT SPECIFIED,2011-06-23
Ord_3831,HIGH,2011-04-20
Ord_3832,NOT SPECIFIED,2012-11-06
Ord_3833,CRITICAL,2011-03-01
Ord_3834,CRITICAL,2009-04-27
Ord_3835,LOW,2009-03-08
Ord_3836,NOT SPECIFIED,2012-08-01
Ord_3837,CRITICAL,2012-06-14
Ord_3838,HIGH,2011-05-08
Ord_3839,HIGH,2009-02-14
Ord_3840,MEDIUM,2011-05-17
Ord_3841,HIGH,2009-02-11
Ord_3842,MEDIUM,2012-05-11
Ord_3843,HIGH,2011-07-05
Ord_3844,LOW,2009-11-18
Ord_3845,HIGH,2010-08-14
Ord_3846,NOT SPECIFIED,2012-05-07
Ord_3847,MEDIUM,2009-08-09
Ord_3848,LOW,2010-09-22
Ord_3849,MEDIUM,2009-08-13
Ord_3850,LOW,2010-02-02
Ord_3851,LOW,2011-01-13
Ord_3852,MEDIUM,2009-09-18
Ord_3853,HIGH,2011-05-04
Ord_3854,NOT SPECIFIED,2010-08-04
Ord_3855,HIGH,2010-11-03
Ord_3856,MEDIUM,2012-11-05
Ord_3857,NOT SPECIFIED,2011-07-03
Ord_3858,MEDIUM,2009-04-02
Ord_3859,HIGH,2012-02-08
Ord_3860,MEDIUM,2010-01-14
Ord_3861,CRITICAL,2012-09-24
Ord_3862,LOW,2011-11-07
Ord_3863,MEDIUM,2012-09-22
Ord_3864,CRITICAL,2009-09-27
Ord_3865,HIGH,2011-10-26
Ord_3866,MEDIUM,2011-09-15
Ord_3867,CRITICAL,2009-06-11
Ord_3868,HIGH,2009-12-12
Ord_3869,HIGH,2012-05-22
Ord_3870,CRITICAL,2012-12-28
Ord_3871,MEDIUM,2010-04-27
Ord_3872,NOT SPECIFIED,2011-10-12
Ord_3873,MEDIUM,2011-07-22
Ord_3874,LOW,2012-06-14
Ord_3875,CRITICAL,2012-05-21
Ord_3876,HIGH,2011-05-10
Ord_3877,HIGH,2010-06-01
Ord_3878,CRITICAL,2011-07-27
Ord_3879,HIGH,2011-08-20
Ord_3880,MEDIUM,2012-05-23
Ord_3881,HIGH,2009-11-03
Ord_3882,MEDIUM,2012-09-09
Ord_3883,HIGH,2011-06-21
Ord_3884,CRITICAL,2010-12-17
Ord_3885,NOT SPECIFIED,2012-02-13
Ord_3886,HIGH,2012-10-08
Ord_3887,CRITICAL,2011-09-01
Ord_3888,CRITICAL,2010-10-12
Ord_3889,NOT SPECIFIED,2010-03-27
Ord_3890,CRITICAL,2010-01-02
Ord_3891,LOW,2010-03-30
Ord_3892,NOT SPECIFIED,2009-07-17
Ord_3893,LOW,2009-05-10
Ord_3894,LOW,2011-01-09
Ord_3895,MEDIUM,2010-09-17
Ord_3896,CRITICAL,2009-08-14
Ord_3897,HIGH,2009-06-23
Ord_3898,LOW,2011-05-06
Ord_3899,CRITICAL,2012-07-17
Ord_3900,HIGH,2009-05-09
Ord_3901,NOT SPECIFIED,2011-05-01
Ord_3902,MEDIUM,2012-06-14
Ord_3903,HIGH,2011-02-06
Ord_3904,NOT SPECIFIED,2011-03-16
Ord_3905,LOW,2012-10-13
Ord_3906,HIGH,2012-09-14
Ord_3907,HIGH,2010-03-09
Ord_3908,NOT SPECIFIED,2011-02-13
Ord_3909,NOT SPECIFIED,2010-04-25
Ord_3910,CRITICAL,2009-12-18
Ord_3911,CRITICAL,2010-08-02
Ord_3912,MEDIUM,2010-04-15
Ord_3913,CRITICAL,2009-03-31
Ord_3914,HIGH,2009-06-12
Ord_3915,NOT SPECIFIED,2012-06-13
Ord_3916,MEDIUM,2011-10-01
Ord_3917,MEDIUM,2009-10-08
Ord_3918,CRITICAL,2010-01-31
Ord_3919,NOT SPECIFIED,2010-09-09
Ord_3920,HIGH,2011-12-16
Ord_3921,MEDIUM,2009-03-26
Ord_3922,CRITICAL,2012-08-04
Ord_3923,LOW,2009-10-19
Ord_3924,HIGH,2012-07-29
Ord_3925,LOW,2011-03-15
Ord_3926,NOT SPECIFIED,2011-12-25
Ord_3927,NOT SPECIFIED,2012-11-28
Ord_3928,MEDIUM,2012-01-31
Ord_3929,CRITICAL,2010-10-03
Ord_3930,NOT SPECIFIED,2011-12-10
Ord_3931,CRITICAL,2012-04-11
Ord_3932,HIGH,2011-08-31
Ord_3933,HIGH,2010-08-29
Ord_3934,LOW,2011-12-03
Ord_3935,CRITICAL,2010-09-29
Ord_3936,CRITICAL,2011-10-31
Ord_3937,LOW,2009-03-09
Ord_3938,NOT SPECIFIED,2011-03-08
Ord_3939,CRITICAL,2010-06-09
Ord_3940,HIGH,2012-01-12
Ord_3941,MEDIUM,2009-04-18
Ord_3942,CRITICAL,2010-01-15
Ord_3943,CRITICAL,2010-03-02
Ord_3944,HIGH,2011-06-10
Ord_3945,MEDIUM,2010-05-14
Ord_3946,CRITICAL,2011-12-08
Ord_3947,MEDIUM,2009-09-13
Ord_3948,LOW,2010-03-17
Ord_3949,MEDIUM,2011-03-15
Ord_3950,MEDIUM,2009-05-07
Ord_3951,NOT SPECIFIED,2009-01-25
Ord_3952,NOT SPECIFIED,2010-08-18
Ord_3953,NOT SPECIFIED,2009-01-06
Ord_3954,HIGH,2009-04-06
Ord_3955,CRITICAL,2011-02-26
Ord_3956,CRITICAL,2012-10-15
Ord_3957,HIGH,2011-05-08
Ord_3958,NOT SPECIFIED,2010-12-12
Ord_3959,NOT SPECIFIED,2012-12-15
Ord_3960,CRITICAL,2010-05-04
Ord_3961,MEDIUM,2012-11-08
Ord_3962,LOW,2009-12-02
Ord_3963,CRITICAL,2012-04-28
Ord_3964,CRITICAL,2010-09-13
Ord_3965,CRITICAL,2012-02-17
Ord_3966,MEDIUM,2009-02-04
Ord_3967,HIGH,2009-02-06
Ord_3968,LOW,2011-02-24
Ord_3969,MEDIUM,2009-09-14
Ord_3970,HIGH,2011-08-23
Ord_3971,MEDIUM,2012-10-09
Ord_3972,NOT SPECIFIED,2009-01-08
Ord_3973,CRITICAL,2011-06-22
Ord_3974,NOT SPECIFIED,2009-07-21
Ord_3975,NOT SPECIFIED,2011-09-03
Ord_3976,NOT SPECIFIED,2010-03-28
Ord_3977,CRITICAL,2012-05-20
Ord_3978,LOW,2012-11-24
Ord_3979,NOT SPECIFIED,2010-10-26
Ord_4099,HIGH,2010-09-19
Ord_3980,NOT SPECIFIED,2010-12-22
Ord_3981,CRITICAL,2012-07-24
Ord_3982,LOW,2009-08-06
Ord_3983,NOT SPECIFIED,2011-04-29
Ord_3984,CRITICAL,2011-09-05
Ord_3985,LOW,2012-07-22
Ord_3986,LOW,2011-02-12
Ord_3987,LOW,2009-08-19
Ord_3988,CRITICAL,2012-05-13
Ord_3989,MEDIUM,2010-02-27
Ord_3990,MEDIUM,2012-04-11
Ord_3991,HIGH,2012-01-09
Ord_3992,LOW,2010-09-18
Ord_3993,NOT SPECIFIED,2009-11-16
Ord_3994,HIGH,2009-04-05
Ord_3995,HIGH,2011-02-26
Ord_3996,MEDIUM,2012-08-14
Ord_3997,NOT SPECIFIED,2009-03-25
Ord_3998,MEDIUM,2010-12-01
Ord_3999,HIGH,2009-11-22
Ord_4000,LOW,2010-07-28
Ord_4001,CRITICAL,2009-11-26
Ord_4002,NOT SPECIFIED,2011-12-19
Ord_4003,HIGH,2010-12-26
Ord_4004,HIGH,2012-05-07
Ord_4005,NOT SPECIFIED,2011-07-04
Ord_4006,NOT SPECIFIED,2012-03-05
Ord_4007,CRITICAL,2010-05-10
Ord_4008,CRITICAL,2009-04-18
Ord_4009,NOT SPECIFIED,2010-03-10
Ord_4010,NOT SPECIFIED,2011-06-08
Ord_4011,MEDIUM,2011-06-06
Ord_4012,MEDIUM,2009-09-21
Ord_4013,MEDIUM,2009-08-23
Ord_4014,HIGH,2010-02-27
Ord_4015,HIGH,2012-01-13
Ord_4016,MEDIUM,2012-11-26
Ord_4017,MEDIUM,2011-02-13
Ord_4018,CRITICAL,2009-01-22
Ord_4019,LOW,2011-05-14
Ord_4020,HIGH,2012-01-10
Ord_4021,LOW,2009-11-21
Ord_4022,CRITICAL,2009-04-01
Ord_4023,MEDIUM,2011-10-04
Ord_4024,NOT SPECIFIED,2012-08-16
Ord_4025,CRITICAL,2010-02-04
Ord_4026,MEDIUM,2012-05-25
Ord_4027,CRITICAL,2012-08-29
Ord_4028,CRITICAL,2009-05-01
Ord_4029,CRITICAL,2010-02-11
Ord_4030,NOT SPECIFIED,2009-10-27
Ord_4031,CRITICAL,2011-10-09
Ord_4032,CRITICAL,2011-08-02
Ord_4033,NOT SPECIFIED,2012-04-01
Ord_4034,MEDIUM,2012-02-11
Ord_4035,MEDIUM,2010-09-26
Ord_4036,LOW,2010-12-21
Ord_4037,LOW,2009-07-12
Ord_4038,HIGH,2011-07-05
Ord_4039,HIGH,2009-04-20
Ord_4040,HIGH,2011-10-06
Ord_4041,LOW,2010-09-15
Ord_4042,HIGH,2012-04-08
Ord_4043,LOW,2009-01-11
Ord_4044,LOW,2009-01-16
Ord_4045,MEDIUM,2012-09-05
Ord_4046,CRITICAL,2009-01-15
Ord_4047,MEDIUM,2011-04-09
Ord_4048,LOW,2012-05-29
Ord_4049,LOW,2010-07-18
Ord_4050,MEDIUM,2011-02-01
Ord_4051,NOT SPECIFIED,2009-03-14
Ord_4052,CRITICAL,2010-05-10
Ord_4053,NOT SPECIFIED,2011-04-15
Ord_4054,HIGH,2010-03-11
Ord_4055,NOT SPECIFIED,2009-07-20
Ord_4056,NOT SPECIFIED,2012-05-23
Ord_4057,MEDIUM,2011-11-20
Ord_4058,HIGH,2009-09-29
Ord_4059,CRITICAL,2012-05-06
Ord_4060,NOT SPECIFIED,2009-04-09
Ord_4061,NOT SPECIFIED,2011-07-13
Ord_4062,LOW,2009-04-19
Ord_4063,LOW,2012-05-03
Ord_4064,MEDIUM,2011-07-26
Ord_4065,NOT SPECIFIED,2009-01-14
Ord_4066,LOW,2012-03-21
Ord_4067,HIGH,2011-05-19
Ord_4068,LOW,2009-12-18
Ord_4069,NOT SPECIFIED,2009-01-17
Ord_4070,MEDIUM,2009-05-03
Ord_4071,CRITICAL,2012-08-23
Ord_4072,MEDIUM,2011-04-23
Ord_4073,HIGH,2012-05-22
Ord_4074,HIGH,2009-11-28
Ord_4075,NOT SPECIFIED,2010-08-21
Ord_4076,HIGH,2010-06-23
Ord_4077,LOW,2011-05-24
Ord_4078,CRITICAL,2011-10-13
Ord_4079,NOT SPECIFIED,2010-05-04
Ord_4080,HIGH,2012-10-30
Ord_4081,MEDIUM,2009-12-28
Ord_4082,MEDIUM,2010-04-22
Ord_4083,CRITICAL,2012-07-17
Ord_4084,MEDIUM,2009-12-06
